Player,G,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,FPTS
"Anthony, Carmelo",1,2,0,6,5,2,0.4,26,11,0.423,7,5,0.714,27-Dec-15,21500454,NYK @ BOS,35,4,3,-11,29,2546,10,22015,0,2,1,L,46
"Anthony, Carmelo",2,4,1,10,2,0,0,12,7,0.583,7,4,0.571,26-Dec-15,21500442,NYK @ ATL,30,2,2,-6,18,2546,12,22015,0,4,1,L,40
"Anthony, Carmelo",3,6,0,4,3,2,0.667,17,10,0.588,2,1,0.5,21-Dec-15,21500412,NYK vs. ORL,40,0,3,-9,23,2546,4,22015,0,5,1,L,35
"Anthony, Carmelo",4,3,0,6,4,1,0.25,20,12,0.6,2,2,1,19-Dec-15,21500400,NYK vs. CHI,35,1,1,14,27,2546,7,22015,1,2,1,W,41
"Anthony, Carmelo",5,4,0,4,2,0,0,14,4,0.286,9,8,0.889,18-Dec-15,21500388,NYK @ PHI,28,1,1,15,16,2546,5,22015,2,3,1,W,30
"Anthony, Carmelo",6,9,1,12,2,1,0.5,15,6,0.4,8,7,0.875,16-Dec-15,21500375,NYK vs. MIN,35,3,1,1,20,2546,15,22015,1,4,1,W,56
"Anthony, Carmelo",7,2,2,4,5,2,0.4,21,13,0.619,9,9,1,12-Dec-15,21500352,NYK @ POR,38,2,0,-8,37,2546,6,22015,1,4,1,W,52
"Anthony, Carmelo",8,4,1,9,3,1,0.333,21,8,0.381,11,6,0.545,10-Dec-15,21500332,NYK @ SAC,39,5,3,-2,23,2546,14,22015,1,5,1,L,50
"Anthony, Carmelo",9,2,0,5,4,1,0.25,11,3,0.273,7,5,0.714,9-Dec-15,21500327,NYK @ UTA,26,0,2,-18,12,2546,5,22015,1,4,1,L,21
"Anthony, Carmelo",10,8,0,5,6,1,0.167,18,6,0.333,5,4,0.8,7-Dec-15,21500307,NYK vs. DAL,38,1,4,-4,17,2546,6,22015,0,5,1,L,34
"Anthony, Carmelo",11,3,1,5,7,2,0.286,17,6,0.353,4,4,1,5-Dec-15,21500295,NYK @ MIL,32,0,5,-23,18,2546,5,22015,1,2,1,L,32
"Anthony, Carmelo",12,3,0,6,8,5,0.625,18,9,0.5,7,5,0.714,4-Dec-15,21500283,NYK vs. BKN,31,1,1,14,28,2546,7,22015,2,2,1,W,46
"Anthony, Carmelo",13,2,0,6,3,0,0,16,5,0.313,2,2,1,2-Dec-15,21500271,NYK vs. PHI,26,0,2,12,12,2546,6,22015,0,4,1,W,20
"Anthony, Carmelo",14,1,1,2,3,1,0.333,13,4,0.308,2,2,1,27-Nov-15,21500230,NYK vs. MIA,34,1,3,-23,11,2546,3,22015,1,1,1,L,20
"Anthony, Carmelo",15,3,0,9,4,3,0.75,17,9,0.529,9,7,0.778,25-Nov-15,21500216,NYK @ ORL,35,3,4,4,28,2546,12,22015,1,2,1,L,51
"Anthony, Carmelo",16,4,1,6,5,0,0,16,6,0.375,9,9,1,23-Nov-15,21500204,NYK @ MIA,41,2,0,-7,21,2546,8,22015,4,4,1,L,45
"Anthony, Carmelo",17,0,0,3,2,1,0.5,10,5,0.5,4,3,0.75,21-Nov-15,21500194,NYK @ HOU,25,3,5,7,14,2546,6,22015,0,3,1,W,20
"Anthony, Carmelo",18,1,1,5,3,1,0.333,20,9,0.45,8,6,0.75,20-Nov-15,21500183,NYK @ OKC,35,0,0,-1,25,2546,5,22015,1,3,1,W,35
"Anthony, Carmelo",19,5,2,9,4,1,0.25,18,6,0.333,6,5,0.833,17-Nov-15,21500162,NYK vs. CHA,37,2,2,19,18,2546,11,22015,0,1,1,W,44
"Anthony, Carmelo",20,3,0,12,5,1,0.2,21,11,0.524,7,6,0.857,15-Nov-15,21500145,NYK vs. NOP,39,1,2,10,29,2546,13,22015,1,2,1,W,52
"Anthony, Carmelo",21,4,1,4,8,4,0.5,20,9,0.45,4,4,1,13-Nov-15,21500130,NYK vs. CLE,36,1,3,1,26,2546,5,22015,0,1,1,L,41
"Anthony, Carmelo",22,4,0,5,6,3,0.5,25,12,0.48,4,2,0.5,11-Nov-15,21500113,NYK @ CHA,35,1,2,7,29,2546,6,22015,0,3,1,L,42
"Anthony, Carmelo",23,3,0,4,6,2,0.333,23,10,0.435,3,3,1,10-Nov-15,21500109,NYK @ TOR,33,0,2,-2,25,2546,4,22015,3,2,1,W,40
"Anthony, Carmelo",24,2,0,8,6,2,0.333,20,8,0.4,6,6,1,8-Nov-15,21500095,NYK vs. LAL,35,0,4,5,24,2546,8,22015,0,2,1,W,37
"Anthony, Carmelo",25,6,0,4,3,1,0.333,16,6,0.375,4,4,1,6-Nov-15,21500079,NYK vs. MIL,34,0,2,0,17,2546,4,22015,0,5,1,L,29
"Anthony, Carmelo",26,4,2,10,5,2,0.4,18,6,0.333,4,3,0.75,4-Nov-15,21500063,NYK @ CLE,37,2,4,-11,17,2546,12,22015,1,1,1,L,46
"Anthony, Carmelo",27,2,0,4,3,1,0.333,17,4,0.235,12,10,0.833,2-Nov-15,21500048,NYK vs. SAS,35,3,3,-9,19,2546,7,22015,1,1,1,L,32
"Anthony, Carmelo",28,4,1,6,5,4,0.8,18,11,0.611,12,11,0.917,31-Oct-15,21500034,NYK @ WAS,36,1,3,6,37,2546,7,22015,0,2,1,W,54
"Anthony, Carmelo",29,3,0,4,7,0,0,27,10,0.37,5,5,1,29-Oct-15,21500019,NYK vs. ATL,32,3,4,-18,25,2546,7,22015,3,1,1,L,43
"Anthony, Carmelo",30,5,1,6,5,1,0.2,16,4,0.25,2,2,1,28-Oct-15,21500012,NYK @ MIL,29,0,4,4,11,2546,6,22015,1,2,1,W,11
"Lopez, Robin",0,2,6,4,0,0,0,8,5,0.625,2,1,0.5,29-Dec-15,21500469,NYK vs. DET,36,3,5,4,11,201577,7,22015,1,3,1,W,35
"Lopez, Robin",1,2,1,3,0,0,0,7,3,0.429,2,2,1,27-Dec-15,21500454,NYK @ BOS,30,3,2,-3,8,201577,6,22015,0,2,1,L,19
"Lopez, Robin",2,2,1,2,0,0,0,5,4,0.8,1,1,1,26-Dec-15,21500442,NYK @ ATL,20,2,0,5,9,201577,4,22015,0,0,1,L,19
"Lopez, Robin",3,0,3,4,0,0,0,9,4,0.444,0,0,0,23-Dec-15,21500424,NYK @ CLE,20,1,1,-2,8,201577,5,22015,1,2,1,L,21
"Lopez, Robin",4,2,2,6,0,0,0,6,6,1,0,0,0,21-Dec-15,21500412,NYK vs. ORL,34,2,0,-8,12,201577,8,22015,0,0,1,L,29
"Lopez, Robin",5,0,0,1,0,0,0,5,3,0.6,2,2,1,19-Dec-15,21500400,NYK vs. CHI,19,2,1,1,8,201577,3,22015,0,2,1,W,10
"Lopez, Robin",6,0,1,3,0,0,0,6,4,0.667,0,0,0,18-Dec-15,21500388,NYK @ PHI,16,3,3,14,8,201577,6,22015,0,0,1,W,17
"Lopez, Robin",7,1,1,0,0,0,0,8,3,0.375,1,0,0,16-Dec-15,21500375,NYK vs. MIN,18,2,5,-12,6,201577,2,22015,0,0,1,W,12
"Lopez, Robin",8,1,0,3,0,0,0,7,5,0.714,4,4,1,12-Dec-15,21500352,NYK @ POR,29,4,3,-15,14,201577,7,22015,0,0,1,W,24
"Lopez, Robin",9,1,0,5,0,0,0,5,2,0.4,2,2,1,10-Dec-15,21500332,NYK @ SAC,20,2,4,-9,6,201577,7,22015,0,2,1,L,15
"Lopez, Robin",10,0,1,0,0,0,0,2,1,0.5,2,0,0,9-Dec-15,21500327,NYK @ UTA,19,0,2,-16,2,201577,0,22015,0,0,1,L,4
"Lopez, Robin",11,1,1,2,0,0,0,5,3,0.6,0,0,0,7-Dec-15,21500307,NYK vs. DAL,16,0,3,-6,6,201577,2,22015,0,0,1,L,12
"Lopez, Robin",12,1,1,1,0,0,0,3,2,0.667,2,1,0.5,5-Dec-15,21500295,NYK @ MIL,21,0,1,-25,5,201577,1,22015,0,3,1,L,8
"Lopez, Robin",13,3,3,2,0,0,0,6,3,0.5,1,1,1,4-Dec-15,21500283,NYK vs. BKN,30,3,0,21,7,201577,5,22015,0,1,1,W,23
"Lopez, Robin",14,3,1,4,0,0,0,6,3,0.5,0,0,0,2-Dec-15,21500271,NYK vs. PHI,22,1,2,14,6,201577,5,22015,0,2,1,W,17
"Lopez, Robin",15,2,1,3,0,0,0,1,0,0,0,0,0,29-Nov-15,21500252,NYK vs. HOU,15,0,3,-1,0,201577,3,22015,0,1,1,L,8
"Lopez, Robin",16,1,0,3,0,0,0,6,1,0.167,0,0,0,27-Nov-15,21500230,NYK vs. MIA,14,1,5,-1,2,201577,4,22015,0,1,1,L,8
"Lopez, Robin",17,3,2,7,0,0,0,8,4,0.5,0,0,0,25-Nov-15,21500216,NYK @ ORL,23,5,1,4,8,201577,12,22015,0,0,1,L,31
"Lopez, Robin",18,1,0,2,0,0,0,12,5,0.417,4,2,0.5,23-Nov-15,21500204,NYK @ MIA,30,6,2,-2,12,201577,8,22015,0,2,1,L,22
"Lopez, Robin",19,2,0,2,0,0,0,5,3,0.6,3,2,0.667,21-Nov-15,21500194,NYK @ HOU,25,4,3,8,8,201577,6,22015,0,1,1,W,18
"Lopez, Robin",20,2,3,5,0,0,0,3,1,0.333,5,5,1,20-Nov-15,21500183,NYK @ OKC,33,2,4,0,7,201577,7,22015,0,6,1,W,21
"Lopez, Robin",21,1,0,3,0,0,0,4,1,0.25,2,2,1,17-Nov-15,21500162,NYK vs. CHA,18,4,3,2,4,201577,7,22015,1,3,1,W,14
"Lopez, Robin",22,3,2,4,0,0,0,3,0,0,0,0,0,15-Nov-15,21500145,NYK vs. NOP,14,1,1,2,0,201577,5,22015,1,0,1,W,16
"Lopez, Robin",23,1,0,3,0,0,0,5,1,0.2,2,2,1,13-Nov-15,21500130,NYK vs. CLE,25,2,2,-1,4,201577,5,22015,0,1,1,L,11
"Lopez, Robin",24,2,1,7,0,0,0,3,0,0,0,0,0,11-Nov-15,21500113,NYK @ CHA,31,2,1,4,0,201577,9,22015,1,2,1,L,17
"Lopez, Robin",25,2,4,3,0,0,0,11,6,0.545,0,0,0,10-Nov-15,21500109,NYK @ TOR,29,5,6,-4,12,201577,8,22015,1,0,1,W,35
"Lopez, Robin",26,4,1,8,0,0,0,9,5,0.556,4,4,1,8-Nov-15,21500095,NYK vs. LAL,31,5,3,4,14,201577,13,22015,0,2,1,W,38
"Lopez, Robin",27,0,1,2,0,0,0,9,6,0.667,0,0,0,6-Nov-15,21500079,NYK vs. MIL,22,0,3,1,12,201577,2,22015,0,1,1,L,16
"Lopez, Robin",28,2,0,3,0,0,0,9,3,0.333,0,0,0,4-Nov-15,21500063,NYK @ CLE,28,1,3,-13,6,201577,4,22015,0,3,1,L,12
"Lopez, Robin",29,4,0,4,0,0,0,12,5,0.417,0,0,0,2-Nov-15,21500048,NYK vs. SAS,32,1,2,-15,10,201577,5,22015,1,1,1,L,23
"Lopez, Robin",30,3,2,4,0,0,0,10,3,0.3,2,2,1,31-Oct-15,21500034,NYK @ WAS,31,4,4,13,8,201577,8,22015,0,3,1,W,25
"Lopez, Robin",31,1,1,2,0,0,0,11,8,0.727,2,2,1,29-Oct-15,21500019,NYK vs. ATL,21,2,0,-13,18,201577,4,22015,0,5,1,L,24
"Lopez, Robin",32,0,2,0,0,0,0,5,3,0.6,2,2,1,28-Oct-15,21500012,NYK @ MIL,20,2,3,0,8,201577,2,22015,0,2,1,W,8
"O'Quinn, Kyle",0,1,0,1,0,0,0,8,6,0.75,0,0,0,29-Dec-15,21500469,NYK vs. DET,11,1,1,8,12,203124,2,22015,1,0,1,W,18
"O'Quinn, Kyle",1,2,0,2,2,0,0,6,2,0.333,0,0,0,27-Dec-15,21500454,NYK @ BOS,11,1,1,-7,4,203124,3,22015,0,3,1,L,9
"O'Quinn, Kyle",2,4,0,2,0,0,0,7,3,0.429,1,1,1,26-Dec-15,21500442,NYK @ ATL,22,2,3,-18,7,203124,4,22015,1,5,1,L,17
"O'Quinn, Kyle",3,0,1,7,0,0,0,4,2,0.5,0,0,0,19-Dec-15,21500400,NYK vs. CHI,20,3,3,2,4,203124,10,22015,1,3,1,W,19
"O'Quinn, Kyle",4,5,0,5,0,0,0,5,3,0.6,5,4,0.8,18-Dec-15,21500388,NYK @ PHI,21,2,3,4,10,203124,7,22015,1,3,1,W,26
"O'Quinn, Kyle",5,1,0,2,0,0,0,2,2,1,0,0,0,16-Dec-15,21500375,NYK vs. MIN,17,2,5,0,4,203124,4,22015,0,0,1,W,10
"O'Quinn, Kyle",6,2,1,6,1,0,0,8,7,0.875,1,0,0,12-Dec-15,21500352,NYK @ POR,19,1,2,10,14,203124,7,22015,0,1,1,W,27
"O'Quinn, Kyle",7,3,1,5,0,0,0,3,2,0.667,2,2,1,10-Dec-15,21500332,NYK @ SAC,12,1,0,5,6,203124,6,22015,0,0,1,L,20
"O'Quinn, Kyle",8,2,1,4,1,0,0,4,2,0.5,6,5,0.833,9-Dec-15,21500327,NYK @ UTA,16,2,4,7,9,203124,6,22015,2,0,1,L,25
"O'Quinn, Kyle",9,0,0,1,0,0,0,1,0,0,0,0,0,2-Dec-15,21500271,NYK vs. PHI,3,1,2,-5,0,203124,2,22015,0,0,1,W,2
"O'Quinn, Kyle",10,0,0,0,0,0,0,0,0,0,2,1,0.5,29-Nov-15,21500252,NYK vs. HOU,4,0,1,-3,1,203124,0,22015,0,0,1,L,1
"O'Quinn, Kyle",11,3,0,5,2,0,0,5,1,0.2,4,3,0.75,27-Nov-15,21500230,NYK vs. MIA,19,3,2,-6,5,203124,8,22015,3,2,1,L,24
"O'Quinn, Kyle",12,0,1,3,1,0,0,6,2,0.333,0,0,0,25-Nov-15,21500216,NYK @ ORL,12,1,1,-12,4,203124,4,22015,0,0,1,L,11
"O'Quinn, Kyle",13,0,1,2,0,0,0,1,0,0,0,0,0,23-Nov-15,21500204,NYK @ MIA,4,0,1,-9,0,203124,2,22015,0,2,1,L,3
"O'Quinn, Kyle",14,1,0,0,0,0,0,1,0,0,0,0,0,20-Nov-15,21500183,NYK @ OKC,4,0,1,1,0,203124,0,22015,0,0,1,W,1
"O'Quinn, Kyle",15,1,1,0,0,0,0,2,0,0,0,0,0,15-Nov-15,21500145,NYK vs. NOP,9,1,3,-3,0,203124,1,22015,1,1,1,W,6
"O'Quinn, Kyle",16,0,0,0,0,0,0,1,0,0,0,0,0,13-Nov-15,21500130,NYK vs. CLE,3,0,2,-6,0,203124,0,22015,0,1,1,L,0
"O'Quinn, Kyle",17,1,1,5,0,0,0,3,2,0.667,2,2,1,11-Nov-15,21500113,NYK @ CHA,12,1,3,3,6,203124,6,22015,0,0,1,L,17
"O'Quinn, Kyle",18,1,2,6,0,0,0,7,2,0.286,3,2,0.667,10-Nov-15,21500109,NYK @ TOR,12,0,1,1,6,203124,6,22015,0,0,1,W,19
"O'Quinn, Kyle",19,1,0,1,1,0,0,1,0,0,2,1,0.5,8-Nov-15,21500095,NYK vs. LAL,11,1,0,-10,1,203124,2,22015,0,0,1,W,5
"O'Quinn, Kyle",20,0,3,3,0,0,0,5,3,0.6,0,0,0,6-Nov-15,21500079,NYK vs. MIL,17,2,1,-5,6,203124,5,22015,0,2,1,L,17
"O'Quinn, Kyle",21,1,2,4,1,0,0,6,4,0.667,0,0,0,4-Nov-15,21500063,NYK @ CLE,19,1,3,-4,8,203124,5,22015,1,2,1,L,20
"O'Quinn, Kyle",22,1,0,3,0,0,0,6,3,0.5,0,0,0,2-Nov-15,21500048,NYK vs. SAS,19,2,3,7,6,203124,5,22015,1,0,1,L,15
"O'Quinn, Kyle",23,1,1,2,0,0,0,5,3,0.6,5,4,0.8,31-Oct-15,21500034,NYK @ WAS,15,0,4,-10,10,203124,2,22015,0,2,1,W,15
"O'Quinn, Kyle",24,3,1,4,0,0,0,9,5,0.556,0,0,0,29-Oct-15,21500019,NYK vs. ATL,22,6,1,9,10,203124,10,22015,1,3,1,L,31
"O'Quinn, Kyle",25,3,2,4,1,0,0,10,4,0.4,0,0,0,28-Oct-15,21500012,NYK @ MIL,23,7,4,23,8,203124,11,22015,1,1,1,W,8
"Early, Cleanthony",0,0,0,0,0,0,0,0,0,0,0,0,0,29-Dec-15,21500469,NYK vs. DET,0,0,0,-2,0,203921,0,22015,0,0,1,W,0
"Early, Cleanthony",1,0,0,0,0,0,0,0,0,0,0,0,0,27-Dec-15,21500454,NYK @ BOS,0,0,0,0,0,203921,0,22015,0,0,1,L,0
"Early, Cleanthony",2,0,0,0,0,0,0,0,0,0,0,0,0,23-Dec-15,21500424,NYK @ CLE,6,0,1,-1,0,203921,0,22015,0,1,1,L,0
"Early, Cleanthony",3,0,1,0,1,0,0,1,0,0,0,0,0,2-Dec-15,21500271,NYK vs. PHI,3,0,0,-5,0,203921,0,22015,0,0,1,W,2
"Early, Cleanthony",4,0,0,0,1,0,0,1,0,0,0,0,0,29-Nov-15,21500252,NYK vs. HOU,6,0,0,1,0,203921,0,22015,0,0,1,L,0
"Early, Cleanthony",5,0,0,0,2,1,0.5,3,2,0.667,0,0,0,10-Nov-15,21500109,NYK @ TOR,6,0,0,4,5,203921,0,22015,0,0,1,W,5
"Early, Cleanthony",6,0,0,0,0,0,0,0,0,0,0,0,0,4-Nov-15,21500063,NYK @ CLE,3,0,0,2,0,203921,0,22015,0,0,1,L,0
"Early, Cleanthony",7,0,0,1,0,0,0,0,0,0,0,0,0,2-Nov-15,21500048,NYK vs. SAS,1,0,0,3,0,203921,1,22015,0,0,1,L,1
"Early, Cleanthony",8,0,0,0,0,0,0,0,0,0,0,0,0,29-Oct-15,21500019,NYK vs. ATL,1,0,1,3,0,203921,0,22015,0,0,1,L,0
"Early, Cleanthony",9,1,0,1,0,0,0,1,1,1,0,0,0,28-Oct-15,21500012,NYK @ MIL,7,0,1,7,2,203921,1,22015,1,0,1,W,2
"Grant, Jerian",0,1,0,2,0,0,0,2,0,0,0,0,0,29-Dec-15,21500469,NYK vs. DET,7,0,1,2,0,1626170,2,22015,0,1,1,W,3
"Grant, Jerian",1,1,0,0,4,0,0,6,1,0.167,0,0,0,26-Dec-15,21500442,NYK @ ATL,15,0,1,-13,2,1626170,0,22015,2,3,1,L,6
"Grant, Jerian",2,1,0,0,1,0,0,5,1,0.2,0,0,0,23-Dec-15,21500424,NYK @ CLE,11,1,1,3,2,1626170,1,22015,0,0,1,L,4
"Grant, Jerian",3,1,0,1,0,0,0,5,2,0.4,2,2,1,21-Dec-15,21500412,NYK vs. ORL,14,1,1,-3,6,1626170,2,22015,2,0,1,L,14
"Grant, Jerian",4,0,0,1,2,0,0,7,2,0.286,2,2,1,19-Dec-15,21500400,NYK vs. CHI,14,0,0,-6,6,1626170,1,22015,0,1,1,W,6
"Grant, Jerian",5,2,0,2,1,0,0,6,2,0.333,0,0,0,18-Dec-15,21500388,NYK @ PHI,22,0,1,-4,4,1626170,2,22015,0,1,1,W,9
"Grant, Jerian",6,0,0,0,0,0,0,0,0,0,0,0,0,10-Dec-15,21500332,NYK @ SAC,3,1,0,-2,0,1626170,1,22015,0,2,1,L,0
"Grant, Jerian",7,1,0,0,3,1,0.333,7,1,0.143,0,0,0,9-Dec-15,21500327,NYK @ UTA,14,0,1,-12,3,1626170,0,22015,1,1,1,L,6
"Grant, Jerian",8,2,0,1,1,0,0,3,1,0.333,0,0,0,7-Dec-15,21500307,NYK vs. DAL,11,0,2,0,2,1626170,1,22015,0,2,1,L,5
"Grant, Jerian",9,2,0,3,3,1,0.333,6,2,0.333,4,2,0.5,5-Dec-15,21500295,NYK @ MIL,20,0,2,5,7,1626170,3,22015,0,1,1,L,13
"Grant, Jerian",10,3,0,3,0,0,0,4,2,0.5,0,0,0,4-Dec-15,21500283,NYK vs. BKN,18,0,1,2,4,1626170,3,22015,1,3,1,W,12
"Grant, Jerian",11,2,1,2,0,0,0,9,5,0.556,2,2,1,2-Dec-15,21500271,NYK vs. PHI,21,0,1,-1,12,1626170,2,22015,0,4,1,W,17
"Grant, Jerian",12,2,0,1,1,1,1,3,3,1,0,0,0,29-Nov-15,21500252,NYK vs. HOU,12,0,0,1,7,1626170,1,22015,0,1,1,L,11
"Grant, Jerian",13,6,0,1,0,0,0,7,4,0.571,0,0,0,27-Nov-15,21500230,NYK vs. MIA,23,0,0,-3,8,1626170,1,22015,1,0,1,L,20
"Grant, Jerian",14,0,0,1,0,0,0,0,0,0,0,0,0,25-Nov-15,21500216,NYK @ ORL,6,0,1,-7,0,1626170,1,22015,0,2,1,L,0
"Grant, Jerian",15,0,0,0,1,0,0,4,0,0,0,0,0,23-Nov-15,21500204,NYK @ MIA,12,1,1,-5,0,1626170,1,22015,0,0,1,L,1
"Grant, Jerian",16,0,0,0,0,0,0,4,0,0,6,6,1,21-Nov-15,21500194,NYK @ HOU,13,0,2,-7,6,1626170,0,22015,1,1,1,W,7
"Grant, Jerian",17,2,0,4,1,1,1,3,1,0.333,2,1,0.5,20-Nov-15,21500183,NYK @ OKC,13,0,0,8,4,1626170,4,22015,0,0,1,W,12
"Grant, Jerian",18,0,0,0,0,0,0,4,1,0.25,2,2,1,17-Nov-15,21500162,NYK vs. CHA,13,0,1,-8,4,1626170,0,22015,0,0,1,W,4
"Grant, Jerian",19,3,0,1,1,0,0,6,3,0.5,2,1,0.5,15-Nov-15,21500145,NYK vs. NOP,26,0,2,5,7,1626170,1,22015,0,2,1,W,11
"Grant, Jerian",20,1,0,4,2,0,0,5,0,0,6,6,1,13-Nov-15,21500130,NYK vs. CLE,15,0,1,3,6,1626170,4,22015,0,1,1,L,12
"Grant, Jerian",21,5,0,2,3,0,0,8,4,0.5,0,0,0,11-Nov-15,21500113,NYK @ CHA,19,0,3,-5,8,1626170,2,22015,0,3,1,L,16
"Grant, Jerian",22,4,0,1,1,0,0,3,1,0.333,2,2,1,10-Nov-15,21500109,NYK @ TOR,18,1,2,-5,4,1626170,2,22015,0,1,1,W,12
"Grant, Jerian",23,8,0,2,3,0,0,6,1,0.167,0,0,0,8-Nov-15,21500095,NYK vs. LAL,18,0,2,-6,2,1626170,2,22015,0,2,1,W,15
"Grant, Jerian",24,3,0,2,2,0,0,5,2,0.4,6,4,0.667,6-Nov-15,21500079,NYK vs. MIL,23,0,4,12,8,1626170,2,22015,1,1,1,L,16
"Grant, Jerian",25,2,0,1,2,0,0,5,0,0,6,6,1,4-Nov-15,21500063,NYK @ CLE,17,0,2,-5,6,1626170,1,22015,0,0,1,L,10
"Grant, Jerian",26,3,0,4,0,0,0,8,5,0.625,3,2,0.667,2-Nov-15,21500048,NYK vs. SAS,23,0,2,5,12,1626170,4,22015,0,1,1,L,21
"Grant, Jerian",27,0,0,1,1,1,1,7,3,0.429,0,0,0,31-Oct-15,21500034,NYK @ WAS,21,1,3,7,7,1626170,2,22015,3,3,1,W,14
"Grant, Jerian",28,7,0,6,0,0,0,4,2,0.5,2,1,0.5,29-Oct-15,21500019,NYK vs. ATL,29,1,3,6,5,1626170,7,22015,0,3,1,L,22
"Grant, Jerian",29,5,0,1,1,0,0,7,4,0.571,2,2,1,28-Oct-15,21500012,NYK @ MIL,24,0,2,20,10,1626170,1,22015,3,0,1,W,10
"Amundson, Lou",0,0,0,2,0,0,0,3,1,0.333,0,0,0,23-Dec-15,21500424,NYK @ CLE,9,3,1,4,2,200811,5,22015,0,1,1,L,7
"Amundson, Lou",1,1,0,1,0,0,0,1,0,0,0,0,0,18-Dec-15,21500388,NYK @ PHI,5,1,0,-13,0,200811,2,22015,0,1,1,W,3
"Amundson, Lou",2,1,0,3,0,0,0,6,4,0.667,6,2,0.333,9-Dec-15,21500327,NYK @ UTA,10,1,2,8,10,200811,4,22015,3,0,1,L,22
"Amundson, Lou",3,0,0,1,0,0,0,4,1,0.25,0,0,0,4-Dec-15,21500283,NYK vs. BKN,4,1,0,-3,2,200811,2,22015,0,0,1,W,4
"Amundson, Lou",4,0,0,1,0,0,0,1,1,1,0,0,0,27-Nov-15,21500230,NYK vs. MIA,5,0,1,1,2,200811,1,22015,0,0,1,L,3
"Amundson, Lou",5,0,0,2,0,0,0,1,0,0,0,0,0,25-Nov-15,21500216,NYK @ ORL,4,0,0,0,0,200811,2,22015,0,0,1,L,2
"Amundson, Lou",6,0,0,1,0,0,0,5,2,0.4,3,2,0.667,23-Nov-15,21500204,NYK @ MIA,10,1,2,6,6,200811,2,22015,0,0,1,L,8
"Amundson, Lou",7,1,0,0,0,0,0,0,0,0,2,0,0,21-Nov-15,21500194,NYK @ HOU,8,0,2,-4,0,200811,0,22015,0,1,1,W,1
"Amundson, Lou",8,1,0,1,0,0,0,1,0,0,0,0,0,17-Nov-15,21500162,NYK vs. CHA,7,0,3,-4,0,200811,1,22015,0,0,1,W,2
"Amundson, Lou",9,0,0,0,0,0,0,3,1,0.333,2,1,0.5,15-Nov-15,21500145,NYK vs. NOP,10,2,1,-7,3,200811,2,22015,0,0,1,W,5
"Amundson, Lou",10,0,2,4,0,0,0,1,0,0,2,1,0.5,13-Nov-15,21500130,NYK vs. CLE,20,2,2,1,1,200811,6,22015,0,1,1,L,12
"Amundson, Lou",11,1,1,3,0,0,0,4,4,1,1,1,1,11-Nov-15,21500113,NYK @ CHA,14,1,5,1,9,200811,4,22015,1,0,1,L,19
"Amundson, Lou",12,0,0,0,0,0,0,0,0,0,0,0,0,10-Nov-15,21500109,NYK @ TOR,5,0,2,0,0,200811,0,22015,1,0,1,W,0
"Vujacic, Sasha",0,0,0,2,1,0,0,3,1,0.333,2,2,1,27-Dec-15,21500454,NYK @ BOS,15,0,2,-1,4,2756,2,22015,0,2,1,L,5
"Vujacic, Sasha",1,0,0,0,0,0,0,0,0,0,0,0,0,26-Dec-15,21500442,NYK @ ATL,2,0,0,1,0,2756,0,22015,0,0,1,L,0
"Vujacic, Sasha",2,1,0,1,1,0,0,2,0,0,0,0,0,21-Dec-15,21500412,NYK vs. ORL,5,0,0,0,0,2756,1,22015,1,1,1,L,4
"Vujacic, Sasha",3,0,0,0,2,0,0,3,0,0,0,0,0,18-Dec-15,21500388,NYK @ PHI,7,1,0,-15,0,2756,1,22015,0,0,1,W,1
"Vujacic, Sasha",4,0,0,0,0,0,0,2,0,0,2,2,1,16-Dec-15,21500375,NYK vs. MIN,10,0,1,-7,2,2756,0,22015,0,0,1,W,2
"Vujacic, Sasha",5,2,0,0,0,0,0,1,1,1,0,0,0,12-Dec-15,21500352,NYK @ POR,6,0,3,-2,2,2756,0,22015,0,1,1,W,4
"Vujacic, Sasha",6,0,0,2,6,2,0.333,7,3,0.429,0,0,0,10-Dec-15,21500332,NYK @ SAC,18,0,2,8,8,2756,2,22015,0,0,1,L,11
"Vujacic, Sasha",7,7,0,1,2,2,1,5,3,0.6,4,2,0.5,9-Dec-15,21500327,NYK @ UTA,27,0,3,20,10,2756,1,22015,3,2,1,L,27
"Vujacic, Sasha",8,1,0,2,1,0,0,3,0,0,0,0,0,2-Dec-15,21500271,NYK vs. PHI,6,0,0,-7,0,2756,2,22015,0,1,1,W,3
"Vujacic, Sasha",9,0,1,1,3,0,0,3,0,0,2,2,1,25-Nov-15,21500216,NYK @ ORL,14,0,4,-3,2,2756,1,22015,0,1,1,L,4
"Vujacic, Sasha",10,0,0,1,0,0,0,0,0,0,0,0,0,23-Nov-15,21500204,NYK @ MIA,3,0,1,-10,0,2756,1,22015,0,0,1,L,1
"Vujacic, Sasha",11,0,0,0,1,0,0,1,0,0,0,0,0,20-Nov-15,21500183,NYK @ OKC,4,0,0,0,0,2756,0,22015,0,1,1,W,0
